image,id,Color,Palette,DoF,Composition,Type,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/04394eac-photo-1592215117141-ef0ba1a964b9.jpg,658,Colorful,"{""choices"": [""Blue"", ""Green"", ""White""]}",Deep (more in focus),Undefined,Street,1,430,2022-01-10T21:37:00.295539Z,2022-01-10T21:37:00.295586Z,276.725
/data/upload/1/e3e5afa5-photo-1592198671559-00b1be5d653d.jpg,657,Colorful,"{""choices"": [""Green"", ""White""]}",Shallow (less in focus),Centered,Flora,1,433,2022-01-10T21:46:56.594629Z,2022-01-10T21:46:56.594654Z,38.334
/data/upload/1/c831985a-photo-1592156742594-f891bd7ee7d6.jpg,656,Colorful,Brown,Deep (more in focus),"{""choices"": [""Patterns and Textures"", ""Symmetrical""]}",Other,1,508,2022-01-12T21:04:08.310633Z,2022-01-12T21:04:08.310667Z,32.04
/data/upload/1/d0346077-photo-1592155254787-ba929b96419f.jpg,655,Colorful,"{""choices"": [""Black"", ""Blue"", ""Human Skin""]}",Shallow (less in focus),Centered,Portrait,1,738,2022-01-15T17:57:24.100582Z,2022-01-15T17:57:24.100603Z,42.938
/data/upload/1/7be2c00a-photo-1592111946246-1e49a35a1a66.jpg,654,Black and White,Gray,Shallow (less in focus),Rule of Thirds,Landscape,1,842,2022-01-16T12:10:00.469297Z,2022-01-16T12:10:00.469321Z,22.964
/data/upload/1/b0fb997b-photo-1592067199148-991f52f41793.jpg,653,Black and White,"{""choices"": [""Black"", ""Gray"", ""White""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Leading Lines""]}",Street,1,689,2022-01-15T16:49:30.206249Z,2022-01-15T16:49:30.206315Z,86.125
/data/upload/1/db8f6194-photo-1591927432692-d2e1392d8dc0.jpg,652,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Centered,Other,1,274,2022-01-02T14:38:34.498589Z,2022-01-02T14:38:34.498651Z,55.94
/data/upload/1/81fa5617-photo-1591893280191-1ecbb3f67137.jpg,651,Colorful,"{""choices"": [""Gray"", ""Green"", ""White""]}",Shallow (less in focus),Undefined,Landscape,1,798,2022-01-15T23:40:57.447195Z,2022-01-15T23:40:57.447216Z,85.341
/data/upload/1/10212114-photo-1591805732224-e4c9ef6b79de.jpg,650,Colorful,"{""choices"": [""Brown"", ""Gray""]}",Shallow (less in focus),Centered,Landscape,1,603,2022-01-13T11:31:30.219726Z,2022-01-13T11:31:30.219790Z,50.679
/data/upload/1/79b398d6-photo-1591777445218-56b59b55ee08.jpg,649,Colorful,"{""choices"": [""Brown"", ""Gray"", ""Red""]}",Deep (more in focus),Leading Lines,Street,1,853,2022-01-16T12:21:16.735546Z,2022-01-16T12:21:16.735612Z,45.465
/data/upload/1/3c525bcf-photo-1591765513026-72476a2f019e.jpg,648,Colorful,Green,Shallow (less in focus),Undefined,Landscape,1,299,2022-01-02T15:44:08.917947Z,2022-01-02T15:44:08.917971Z,21.162
/data/upload/1/dafa5e36-photo-1591654659752-433107f3a172.jpg,647,Colorful,"{""choices"": [""Green"", ""Human Skin"", ""White"", ""Yellow""]}",Shallow (less in focus),Centered,Flora,1,865,2022-01-16T15:08:30.561334Z,2022-01-16T15:08:30.561357Z,154.662
/data/upload/1/fd9e14c8-photo-1591504373276-7f57a2c9e584.jpg,646,Colorful,Green,Shallow (less in focus),Centered,"{""choices"": [""Landscape"", ""Portrait""]}",1,628,2022-01-13T13:16:09.180759Z,2022-01-13T13:16:09.180782Z,1237.286
/data/upload/1/c827c2fc-photo-1591459880600-b91e123aa69b.jpg,645,Colorful,Brown,Shallow (less in focus),Rule of Thirds,Landscape,1,966,2022-01-16T17:16:37.471931Z,2022-01-16T17:16:37.471952Z,110.104
/data/upload/1/839f44dc-photo-1591410448119-1b49cbb3b83e.jpg,644,Colorful,"{""choices"": [""Blue"", ""Gray"", ""Green""]}",Deep (more in focus),Leading Lines,"{""choices"": [""Architectural"", ""Landscape""]}",1,495,2022-01-12T19:59:19.202713Z,2022-01-12T19:59:19.202738Z,46.491
/data/upload/1/21b62485-photo-1591381376179-0aa8502c57ad.jpg,643,Black and White,Black,Deep (more in focus),Centered,Astro,1,961,2022-01-16T17:12:23.630162Z,2022-01-16T17:12:23.630185Z,19.446
/data/upload/1/6d45bf09-photo-1591101758602-f3108227c884.jpg,642,Colorful,Green,Shallow (less in focus),Rule of Thirds,Pet,1,318,2022-01-03T09:19:37.225255Z,2022-01-03T09:19:37.225274Z,279.317
/data/upload/1/49920ae2-photo-1591101334921-89510bf488bc.jpg,641,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Centered,Other,1,250,2021-12-27T20:27:18.645705Z,2021-12-27T20:27:18.645728Z,218.985
/data/upload/1/ed2cca70-photo-1591093366256-b78932128c02.jpg,640,Colorful,"{""choices"": [""Gray"", ""Green""]}",Shallow (less in focus),Diagonals and Triangles,Wildlife,1,1015,2022-01-16T17:50:48.811544Z,2022-01-16T17:50:48.811568Z,73.632
/data/upload/1/e4cea852-photo-1591090410831-89313d27f083.jpg,639,Colorful,Green,Shallow (less in focus),Centered,Flora,1,708,2022-01-15T17:13:40.133138Z,2022-01-15T17:13:40.133167Z,28.402
/data/upload/1/212024b1-photo-1591076175536-65a4e32d56e3.jpg,638,Colorful,"{""choices"": [""Black"", ""White""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Filling the Frame""]}",Street,1,530,2022-01-13T09:07:31.126251Z,2022-01-13T09:07:31.126273Z,85.307
/data/upload/1/0206cbd6-photo-1591052591994-1eecf92827cc.jpg,637,Colorful,"{""choices"": [""Black"", ""Brown"", ""Green"", ""Yellow""]}",Deep (more in focus),Centered,Other,1,568,2022-01-13T10:21:42.050774Z,2022-01-13T10:21:42.050795Z,41.436
/data/upload/1/9c322553-photo-1591017400129-17a42e8b1515.jpg,636,Colorful,"{""choices"": [""Black"", ""White""]}",Shallow (less in focus),Rule of Thirds,Portrait,1,862,2022-01-16T15:03:34.288452Z,2022-01-16T15:03:34.288474Z,18.071
/data/upload/1/c8a62ee4-photo-1590990551886-bc7045b842fe.jpg,635,Colorful,Yellow,Shallow (less in focus),Centered,"{""choices"": [""Flora"", ""Macro""]}",1,410,2022-01-10T14:42:44.961632Z,2022-01-10T14:42:44.961655Z,42.993
/data/upload/1/b7e9c8e8-photo-1590884987423-71ac8ed7b72d.jpg,634,Colorful,"{""choices"": [""Brown"", ""Gray""]}",Deep (more in focus),Undefined,Other,1,984,2022-01-16T17:28:06.849525Z,2022-01-16T17:28:06.849549Z,26.201
/data/upload/1/a85cd90a-photo-1590836835330-ceae8f5f1e69.jpg,633,Colorful,Yellow,Shallow (less in focus),Rule of Thirds,Wildlife,1,341,2022-01-03T13:12:04.437633Z,2022-01-03T13:12:04.437656Z,38.977
/data/upload/1/f07c7b93-photo-1590836243846-f4f8212f7d38.jpg,632,Colorful,"{""choices"": [""Gray"", ""Red""]}",Shallow (less in focus),Rule of Thirds,Aerial,1,757,2022-01-15T18:22:57.176394Z,2022-01-15T18:22:57.176416Z,63.966
/data/upload/1/78025969-photo-1590751390062-f67818f2f3d5.jpg,631,Colorful,"{""choices"": [""Blue"", ""Orange"", ""Yellow""]}",Shallow (less in focus),Undefined,"{""choices"": [""Aerial"", ""Landscape""]}",1,907,2022-01-16T16:18:43.924986Z,2022-01-16T16:18:43.925006Z,96.49
/data/upload/1/5d1e3784-photo-1590681258920-8e2b3de67e6c.jpg,630,Colorful,"{""choices"": [""Brown"", ""Red""]}",Deep (more in focus),Undefined,Architectural,1,585,2022-01-13T10:57:03.211676Z,2022-01-13T10:57:03.211699Z,243.584
/data/upload/1/d8dbc765-photo-1590637432146-e810a8349cf2.jpg,629,Colorful,"{""choices"": [""Orange"", ""Red"", ""White""]}",Shallow (less in focus),Undefined,Street,1,485,2022-01-12T19:34:40.107091Z,2022-01-12T19:34:40.107138Z,16954.408
/data/upload/1/08530b8f-photo-1590630964654-67ebdd27e756.jpg,628,Colorful,Green,Shallow (less in focus),"{""choices"": [""Centered"", ""Filling the Frame""]}",Flora,1,621,2022-01-13T12:48:09.482132Z,2022-01-13T12:48:09.482196Z,24.998
/data/upload/1/8da86d30-photo-1590438782791-ddad487d8e35.jpg,627,Colorful,Black,Shallow (less in focus),Centered,Other,1,239,2021-12-26T20:16:00.661051Z,2021-12-26T20:16:00.661073Z,191.289
/data/upload/1/abf525f8-photo-1590399031261-a6c87a36651a.jpg,626,Colorful,Brown,Deep (more in focus),Frame within Frame,Other,1,449,2022-01-11T17:54:55.211696Z,2022-01-11T17:54:55.211721Z,44.881
/data/upload/1/68945c96-photo-1590346021872-99d0925549a8.jpg,625,Colorful,Blue,Deep (more in focus),Rule of Thirds,Architectural,1,615,2022-01-13T12:13:27.559364Z,2022-01-13T12:13:27.559385Z,21.713
/data/upload/1/c6466a34-photo-1590324094066-a44ee7ecb2e0.jpg,624,Colorful,"{""choices"": [""Blue"", ""Green""]}",Deep (more in focus),Rule of Thirds,Landscape,1,910,2022-01-16T16:25:59.364905Z,2022-01-16T16:25:59.364928Z,104.244
/data/upload/1/c5340d18-photo-1590235611835-f23b0ef11faa.jpg,623,Colorful,Other,Shallow (less in focus),Centered,Portrait,1,316,2022-01-03T09:14:16.650615Z,2022-01-03T09:14:16.650635Z,29.629
/data/upload/1/84862689-photo-1590222966124-dd55697d188e.jpg,622,Colorful,"{""choices"": [""Blue"", ""Green"", ""White""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Undefined""]}",Other,1,988,2022-01-16T17:30:25.748700Z,2022-01-16T17:30:25.748725Z,51.585
/data/upload/1/5b5c2a9e-photo-1590210693721-17a8d3ebcf59.jpg,621,Colorful,"{""choices"": [""Gray"", ""Human Skin"", ""White""]}",Shallow (less in focus),Centered,Portrait,1,351,2022-01-10T09:31:43.379999Z,2022-01-10T09:31:43.380022Z,1333.635
/data/upload/1/81f3cecb-photo-1590178424068-84b4dd8f18b0.jpg,620,Colorful,"{""choices"": [""Black"", ""Green"", ""Yellow""]}",Deep (more in focus),"{""choices"": [""Centered"", ""Frame within Frame""]}",Street,1,942,2022-01-16T16:59:57.419306Z,2022-01-16T16:59:57.419370Z,39.489
/data/upload/1/d9dee450-photo-1590144414062-3ec7b33b85b7.jpg,618,Colorful,"{""choices"": [""Blue"", ""Orange""]}",Shallow (less in focus),Rule of Thirds,Landscape,1,763,2022-01-15T18:30:49.771036Z,2022-01-15T18:30:49.771084Z,76.878
/data/upload/1/071265ed-photo-1590124055009-5162dd7def7a.jpg,617,Colorful,Green,Shallow (less in focus),Filling the Frame,Flora,1,816,2022-01-16T00:03:28.931074Z,2022-01-16T00:03:28.931099Z,42.344
/data/upload/1/b4beef5f-photo-1590099752893-6e429a746dd7.jpg,616,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Undefined,Landscape,1,253,2021-12-27T20:37:42.865774Z,2021-12-27T20:37:42.865798Z,324.615
/data/upload/1/36abf78a-photo-1590091344840-bd00114ca24f.jpg,615,Colorful,"{""choices"": [""Gray"", ""Green""]}",Shallow (less in focus),Undefined,Landscape,1,868,2022-01-16T15:11:40.204160Z,2022-01-16T15:11:40.204182Z,52.496
/data/upload/1/8b389ad2-photo-1590088364289-267520a2c874.jpg,614,Colorful,"{""choices"": [""Blue"", ""Brown"", ""Green""]}",Shallow (less in focus),Rule of Thirds,Landscape,1,1014,2022-01-16T17:49:34.431159Z,2022-01-16T17:49:34.431207Z,41.335
/data/upload/1/eb7b16d7-photo-1590040502825-b4cd8cfd1b58.jpg,613,Colorful,"{""choices"": [""Gray"", ""Green""]}",Shallow (less in focus),Undefined,Other,1,570,2022-01-13T10:23:18.644429Z,2022-01-13T10:23:18.644452Z,74.367
/data/upload/1/61275f71-photo-1590033097970-e3b953b0db33.jpg,612,Colorful,Yellow,Shallow (less in focus),Centered,Wildlife,1,263,2022-01-02T14:27:15.310168Z,2022-01-02T14:27:15.310192Z,38.583
/data/upload/1/2d039c85-photo-1590011519789-f8bf4d8d10e4.jpg,611,Colorful,Brown,Shallow (less in focus),Centered,Flora,1,630,2022-01-13T13:57:36.487512Z,2022-01-13T13:57:36.487533Z,2443.556
/data/upload/1/5b9c2734-photo-1589900659361-e8d97142e92f.jpg,610,Colorful,"{""choices"": [""Blue"", ""White""]}",Deep (more in focus),Undefined,Landscape,1,901,2022-01-16T16:12:58.809095Z,2022-01-16T16:12:58.809116Z,65.742
/data/upload/1/a5c57761-photo-1589893306171-e3cad4ccb317.jpg,609,Colorful,"{""choices"": [""Brown"", ""Orange""]}",Deep (more in focus),Undefined,Landscape,1,604,2022-01-13T11:33:07.600176Z,2022-01-13T11:33:07.600196Z,96.66
/data/upload/1/416e25b3-photo-1589880376437-5a833f70da6d.jpg,608,Colorful,"{""choices"": [""Blue"", ""White""]}",Shallow (less in focus),Rule of Thirds,Sports,1,414,2022-01-10T15:09:54.634273Z,2022-01-10T15:09:54.634321Z,35.011
/data/upload/1/a02793a2-photo-1589784914901-ca0cf1d7f05a.jpg,607,Colorful,"{""choices"": [""Brown"", ""Gray"", ""White""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Leading Lines""]}","{""choices"": [""Landscape"", ""Portrait""]}",1,554,2022-01-13T09:45:05.447696Z,2022-01-13T09:45:05.447720Z,203.534
/data/upload/1/6fa54ecb-photo-1589761989375-ea151c7e3d13.jpg,606,Colorful,"{""choices"": [""Orange"", ""Pink""]}",Shallow (less in focus),Centered,Portrait,1,667,2022-01-15T13:48:41.552187Z,2022-01-15T13:48:41.552211Z,30.366
/data/upload/1/5e09a5c3-photo-1589721481370-e6cac687c166.jpg,605,Colorful,"{""choices"": [""Gray"", ""Yellow""]}",Shallow (less in focus),Undefined,Landscape,1,702,2022-01-15T17:05:33.623523Z,2022-01-15T17:05:33.623546Z,27.542
/data/upload/1/666742ba-photo-1589707254512-a62c88b1e68d.jpg,604,Colorful,"{""choices"": [""Blue"", ""Green""]}",Shallow (less in focus),Undefined,Cityscape,1,586,2022-01-13T10:58:01.084286Z,2022-01-13T10:58:01.084311Z,56.916
/data/upload/1/b1fbd834-photo-1589545356659-c7f45e5c41df.jpg,603,Black and White,Gray,Shallow (less in focus),Centered,Other,1,646,2022-01-14T23:20:12.557439Z,2022-01-14T23:20:12.557501Z,26.247
/data/upload/1/c2692efa-photo-1589539875279-08816ebfc332.jpg,602,Colorful,"{""choices"": [""Green"", ""Yellow""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Rule of Thirds""]}",Portrait,1,933,2022-01-16T16:54:11.028958Z,2022-01-16T16:54:11.028979Z,44.256
/data/upload/1/4f68a4ff-photo-1589502998736-ae4ac06f2eef.jpg,601,Colorful,"{""choices"": [""Black"", ""Brown"", ""Gray""]}",Shallow (less in focus),Centered,Portrait,1,710,2022-01-15T17:16:11.632807Z,2022-01-15T17:16:11.632833Z,29.462
/data/upload/1/e675bc85-photo-1589378012488-207b2de5a5f6.jpg,599,Colorful,Other,Deep (more in focus),Undefined,Street,1,793,2022-01-15T23:26:20.261300Z,2022-01-15T23:26:20.261348Z,37.533
/data/upload/1/ab35de7a-photo-1588928826927-507919253f12.jpg,598,Colorful,Green,Shallow (less in focus),Centered,Flora,1,303,2022-01-02T16:37:50.300483Z,2022-01-02T16:37:50.300503Z,19.649
/data/upload/1/5962dc4f-photo-1588869842105-8e164dec23d9.jpg,597,Colorful,"{""choices"": [""Human Skin"", ""Orange"", ""Yellow""]}",Deep (more in focus),Centered,Portrait,1,597,2022-01-13T11:22:11.851884Z,2022-01-13T11:22:11.851906Z,174.704
/data/upload/1/79a77ece-photo-1588829648362-7074fcedb08d.jpg,596,Colorful,"{""choices"": [""Brown"", ""Green""]}",Shallow (less in focus),Rule of Thirds,Wildlife,1,774,2022-01-15T18:47:32.074441Z,2022-01-15T18:47:32.074463Z,105.524
/data/upload/1/489b0739-photo-1588699685682-4811c50d5b1d.jpg,595,Colorful,Other,Shallow (less in focus),Undefined,Food,1,304,2022-01-02T16:38:14.545056Z,2022-01-02T16:38:14.545082Z,23.21
/data/upload/1/b8a08de3-photo-1588637063182-ae88a92cd4c6.jpg,594,Colorful,"{""choices"": [""Brown"", ""Green""]}",Deep (more in focus),Leading Lines,Landscape,1,940,2022-01-16T16:58:55.690856Z,2022-01-16T16:58:55.690877Z,27.871
/data/upload/1/fb2fcd09-photo-1588606832921-ab3e7263073d.jpg,593,Colorful,Green,Shallow (less in focus),Undefined,Wildlife,1,569,2022-01-13T10:22:03.426884Z,2022-01-13T10:22:03.426932Z,20.59
/data/upload/1/c4f646cb-photo-1588578092138-5dfbfc447269.jpg,592,Colorful,Green,Shallow (less in focus),Undefined,Flora,1,228,2021-12-26T19:44:10.920005Z,2021-12-26T19:44:10.920066Z,25.234
/data/upload/1/88aedcac-photo-1588574119180-c1e13e087b1f.jpg,591,Colorful,Gray,Deep (more in focus),Centered,Street,1,584,2022-01-13T10:52:58.890501Z,2022-01-13T10:52:58.890525Z,331.562
/data/upload/1/398c88e6-photo-1588568881773-d99e14a389fe.jpg,590,Colorful,"{""choices"": [""Black"", ""Gray"", ""Red""]}",Shallow (less in focus),Undefined,Other,1,994,2022-01-16T17:34:56.987534Z,2022-01-16T17:34:56.987599Z,27.939
/data/upload/1/008ce8a4-photo-1588526599904-3f39c7028a9b.jpg,589,Colorful,Green,Shallow (less in focus),Centered,Landscape,1,237,2021-12-26T20:11:54.731037Z,2021-12-26T20:11:54.731099Z,440.677
/data/upload/1/9f3b9faa-photo-1588493335432-48588acc6112.jpg,588,Colorful,"{""choices"": [""Brown"", ""Gray""]}",Deep (more in focus),Centered,Architectural,1,761,2022-01-15T18:29:08.388134Z,2022-01-15T18:29:08.388158Z,152.715
/data/upload/1/a76edf9c-photo-1588410863311-06eb37c779df.jpg,587,Colorful,"{""choices"": [""Blue"", ""Green"", ""Yellow""]}",Deep (more in focus),Undefined,Landscape,1,651,2022-01-15T13:21:02.130708Z,2022-01-15T13:21:02.130733Z,78.617
/data/upload/1/6192a59f-photo-1588325427825-fb851437cc84.jpg,586,Black and White,"{""choices"": [""Black"", ""Gray""]}",Deep (more in focus),Undefined,"{""choices"": [""Architectural"", ""Night""]}",1,298,2022-01-02T15:43:46.593032Z,2022-01-02T15:43:46.593052Z,69.604
/data/upload/1/7111f7a3-photo-1588277991872-386d6f664a56.jpg,585,Colorful,Brown,Shallow (less in focus),Undefined,"{""choices"": [""Street"", ""Wildlife""]}",1,722,2022-01-15T17:34:46.340674Z,2022-01-15T17:34:46.340700Z,38.003
/data/upload/1/c9f58734-photo-1588240669057-2bc22e552617.jpg,584,Colorful,"{""choices"": [""Gray"", ""Green""]}",Deep (more in focus),Undefined,Street,1,363,2022-01-10T10:25:26.606459Z,2022-01-10T10:25:26.606483Z,44.016
/data/upload/1/eba85802-photo-1588143140762-5b23b6b43532.jpg,583,Colorful,Brown,Shallow (less in focus),Rule of Thirds,Pet,1,799,2022-01-15T23:41:57.609888Z,2022-01-15T23:41:57.609908Z,59.31
/data/upload/1/99448f7c-photo-1588083516096-cb0a4b03d142.jpg,582,Colorful,Gray,Shallow (less in focus),Rule of Thirds,Architectural,1,355,2022-01-10T09:37:55.864383Z,2022-01-10T09:37:55.864408Z,74.303
/data/upload/1/bbf4c82a-photo-1588027215870-bff549546095.jpg,581,Colorful,"{""choices"": [""Blue"", ""Brown""]}",Shallow (less in focus),Undefined,"{""choices"": [""Event"", ""Street""]}",1,932,2022-01-16T16:53:25.924842Z,2022-01-16T16:53:25.924863Z,92.735
/data/upload/1/b82009b5-photo-1587989265916-d29f9d1e2d7d.jpg,580,Colorful,Green,Deep (more in focus),Undefined,Landscape,1,577,2022-01-13T10:40:23.753578Z,2022-01-13T10:40:23.753601Z,36.399
/data/upload/1/75da3845-photo-1587900731653-5aaffef6c7dd.jpg,579,Colorful,"{""choices"": [""Brown"", ""Green"", ""White""]}",Deep (more in focus),Centered,Landscape,1,452,2022-01-11T17:59:43.366168Z,2022-01-11T17:59:43.366193Z,35.909
/data/upload/1/2667b4ee-photo-1587856657352-a12a4849af5b.jpg,578,Colorful,White,Shallow (less in focus),Undefined,Street,1,444,2022-01-11T11:33:42.679673Z,2022-01-11T11:33:42.679693Z,43.736
/data/upload/1/e3429135-photo-1587838480274-22739e462e5d.jpg,577,Colorful,"{""choices"": [""Gray"", ""Orange"", ""Red""]}",Shallow (less in focus),"{""choices"": [""Centered"", ""Filling the Frame""]}",Wildlife,1,364,2022-01-10T10:26:39.746005Z,2022-01-10T10:26:39.746026Z,72.272
/data/upload/1/8abab779-photo-1587822463481-27e575c44a09.jpg,576,Colorful,"{""choices"": [""Blue"", ""Green"", ""White""]}",Deep (more in focus),Undefined,Cityscape,1,843,2022-01-16T12:12:06.989423Z,2022-01-16T12:12:06.989443Z,125.832
/data/upload/1/b4dcc0b7-photo-1587719001727-a0d4af0bedc8.jpg,575,Colorful,"{""choices"": [""Gray"", ""White""]}",Deep (more in focus),Centered,Architectural,1,790,2022-01-15T23:24:27.358059Z,2022-01-15T23:24:27.358082Z,48.687
/data/upload/1/ad2c840c-photo-1587615993175-92c0d2221d98.jpg,574,Colorful,Red,Shallow (less in focus),"{""choices"": [""Filling the Frame"", ""Patterns and Textures""]}",Food,1,517,2022-01-12T21:17:56.273077Z,2022-01-12T21:17:56.273142Z,27.847
/data/upload/1/6cb5154f-photo-1587559434381-4433094d9a00.jpg,573,Colorful,"{""choices"": [""Brown"", ""Red""]}",Deep (more in focus),Centered,Architectural,1,712,2022-01-15T17:19:16.341465Z,2022-01-15T17:19:16.341509Z,25.571
/data/upload/1/158e4915-photo-1587551265822-f8e373d386f5.jpg,572,Colorful,"{""choices"": [""Brown"", ""Green"", ""White""]}",Deep (more in focus),"{""choices"": [""Centered"", ""Leading Lines""]}",Architectural,1,898,2022-01-16T16:03:41.733599Z,2022-01-16T16:03:41.733624Z,49.498
/data/upload/1/bf21a713-photo-1587482974261-139cb3302521.jpg,571,Colorful,"{""choices"": [""Orange"", ""Red"", ""Yellow""]}",Shallow (less in focus),"{""choices"": [""Filling the Frame"", ""Patterns and Textures""]}",Food,1,888,2022-01-16T15:41:48.673473Z,2022-01-16T15:41:48.673494Z,32.951
/data/upload/1/3bce863b-photo-1587265212390-30790853a00d.jpg,570,Colorful,"{""choices"": [""Black"", ""Blue"", ""White""]}",Shallow (less in focus),Centered,Flora,1,587,2022-01-13T10:58:43.764061Z,2022-01-13T10:58:43.764081Z,41.751
/data/upload/1/c3e2ecc3-photo-1587216715306-9773155d0209.jpg,569,Colorful,Other,Deep (more in focus),Undefined,Street,1,312,2022-01-03T09:12:04.099590Z,2022-01-03T09:12:04.099637Z,270.453
/data/upload/1/142031bf-photo-1586900860144-75504014e6a9.jpg,567,Colorful,"{""choices"": [""Green"", ""Orange""]}",Shallow (less in focus),Centered,Flora,1,338,2022-01-03T13:10:04.204940Z,2022-01-03T13:10:04.204965Z,27.375
/data/upload/1/e08aea62-photo-1586853702368-47a37a149bd6.jpg,566,Colorful,Blue,Shallow (less in focus),"{""choices"": [""Diagonals and Triangles"", ""Leading Lines"", ""Rule of Thirds""]}","{""choices"": [""Landscape"", ""Wildlife""]}",1,772,2022-01-15T18:45:04.393265Z,2022-01-15T18:45:04.393328Z,63.872
/data/upload/1/da890903-photo-1586839060029-b44d0a618903.jpg,565,Black and White,Gray,Deep (more in focus),Rule of Thirds,Documentary,1,650,2022-01-15T13:19:42.777649Z,2022-01-15T13:19:42.777677Z,31.434
/data/upload/1/cc8f79bf-photo-1586759657359-df2f2a0259be.jpg,564,Colorful,"{""choices"": [""Blue"", ""Green"", ""White""]}",Deep (more in focus),Centered,"{""choices"": [""Architectural"", ""Event""]}",1,243,2021-12-27T20:10:24.163562Z,2021-12-27T20:10:24.163584Z,85850.083
